kd_diff,sig_strike_diff,total_strikes_diff,td_diff,ctrl_time_diff,height_diff,reach_diff,age_diff,winrate_diff,winner
0,20.6,14.8,0.8,-151.8,0,2,7,-0.067307692,0
0,26.66666667,102,0.666666667,527.6666667,0,-5,-9,-0.001443001,0
0.6,-14.35,-59.9,-2.1,-336.2,-1,0,4,0.074074074,1
0,-24.8,-68.86666667,1.266666667,210.6666667,2,-2,-5,-0.080267559,1
0,7,-8,-1,-55,2,9,-4,0.183333333,1
0.5,57.25,58.5,0.5,28.5,3,8,-5,0.037433155,0
0.5,-11.5,-45.5,-2,-237.5,9,10,-3,-0.014619883,1
0.2,2,4.8,-1.6,33,-1,2,7,-0.020220588,0
0,0,0,0,0,0,0,-3,0.170940171,1
0,-27,-46,-1,-60,-1,-1,2,-0.066666667,0
-0.6,12,7.8,0,-19,6,5,-3,0.245791246,1
0.15,-21.75,-38.7,-0.25,-62.2,0,0,6,-0.003506311,0
-0.8,-37.6,-47.4,-2.2,-118.2,2,5,4,0.06043956,1
0,36,52,0,-14,4,4,3,0.141025641,1
0,-12,-26.5,0,-2.5,-1,-2,3,0.107212476,0
0,0,0,0,0,3,2,0,0.027777778,1
0,0,0,0,0,-2,-2,1,0.075892857,1
-0.5,-1.5,13,0,13.5,-3,0,-4,-0.011312217,1
0,0,0,0,0,-2,2,-4,0.238888889,1
0,0,0,0,0,2,1,-1,0.111111111,1
0,0,0,0,0,0,-1,6,-0.105042017,1
0.8,14.8,34.8,0.2,139,-2,-4,2,0.058536585,0
0,-6,18,2,442,-1,-1,-10,-0.05615942,1
0,-4,55,2,262,-3,-3,9,-0.007936508,1
0,-35,-54,-1,-60,6,6,-9,-0.164335664,1
0,-22,-21,0,310,0,1,3,0.031746032,1
0,0,0,0,0,3,0,-4,0.448717949,1
0.25,-24.5,-14.75,-0.25,-0.5,-2,-2,-6,0.169230769,1
0,29,20.6,1,36.7,-1,2,-4,0.065527066,1
0,25,9,1,-347,2,1,-8,0.122507123,1
0,6,-46,-2,-231,1,-3,1,-0.106060606,0
0.133333333,-53.26666667,-59.2,-0.8,-20.33333333,2,2,-5,-0.041958042,1
0.6,-32.4,-31.4,-1,-113.8,-2,-1,3,-0.111111111,0
-0.15,2.55,-0.7,-0.6,-100.9,-2,-4,-4,0.102941176,1
-1,6.1,36,1.4,204.2,-1,4,6,0.249597424,1
0,36.33333333,101.3333333,3,495.6666667,1,0,-12,-0.044444444,1
0.2,5.8,6.8,0.8,79.6,0,6,14,-0.036363636,1
0.333333333,-64.33333333,-67,1.333333333,49.33333333,-1,-1,7,0.072941176,0
0,-52.5,-50.5,1.5,-63.5,-3,1,8,0.06043956,0
-0.666666667,-31.5,-24.33333333,0.5,2,1,3,-1,-0.166666667,0
0,-5.5,-24.5,-0.5,-59.5,2,4,-4,0.013071895,0
-0.2,-29.9,-21.1,-0.1,39.7,3,-2,-1,0.326086957,0
-0.6,28,35.6,-0.6,92,1,4,-1,-0.020703934,1
0.6,18,25.6,0.6,53,0,-3,5,-0.023809524,0
0,22.2,-9.4,-0.8,-299.4,-2,6,7,-0.056862745,1
-0.55,-2.7,20.25,1.6,227.25,-2,-1,4,-0.15631929,1
0.166666667,1.333333333,2.333333333,-0.166666667,-19.33333333,-1,2,4,-0.035897436,0
-0.2,44,4.6,0.1,-24.7,-4,-5,-4,0.076086957,0
0.5,10.83333333,17.5,2.166666667,347.5,3,7,-2,0.104166667,1
0,6.4,-25.73333333,-2.933333333,-189.8,1,1,3,-0.141414141,0
0.2,-11.1,-0.5,-0.8,63.3,-3,-1,2,-0.032818533,0
0,4,-3,1,163,0,0,4,0.084677419,1
0,-13,-6.6,0.6,-147.7,-2,-2,11,-0.130434783,0
-3,-55.4,-88.4,0.2,-272.8,2,6,-3,0.130434783,1
0.2,24.8,-8.6,-1.4,-177.2,-3,-2,2,0.036842105,1
-0.5,51.5,45,0,-99.5,2,2,-1,0.139705882,1
0,54.5,60,0.5,-175,4,6,-1,-0.040247678,1
0,-13,47,2,426,1,3,7,0.003246753,1
0.25,-13.5,-16.25,0,55,-2,-4,4,0.080882353,1
0.6,-11.6,-16.8,0.6,19.8,-5,-3,-5,0.071428571,1
0,-4,-71,2,-80,-2,1,-3,0.055921053,1
0,-30,-30,1,160,0,1,-1,0.010869565,0
1,-30,-39,-1,53,3,1,-7,0.107142857,0
1,-21,-31,-0.5,7.5,-5,-3,-2,0.125874126,1
0,26.5,31,1,-39.5,-2,-7,-7,-0.175438596,0
-0.8,-23.4,-32.05,-0.55,-40.3,2,1,-4,0.081428571,0
-0.4,-39.1,-43.55,0.5,34.5,-3,-1,9,-0.104761905,0
0,-28.66666667,-46.33333333,0,-12.33333333,-4,-5,1,-0.071153846,0
0,-24,-59,-1,-97.5,6,3,-2,0.093406593,0
0,-29.33333333,-25.33333333,0,116.6666667,2,4,6,-0.040935673,1
0,9,22.66666667,0.666666667,190.6666667,-3,1,-2,0.016339869,1
0,17.6,52.8,0,148.2,-3,1,7,0.040106952,1
0,-18,-26,1.5,-66,2,4,-5,0,1
0,-2.333333333,-36.16666667,0.166666667,60.16666667,1,-8,6,-0.104347826,0
0,-10.5,-15,1.5,95.5,-1,4,1,0.136363636,1
0,-6,-36.5,2,-169,0,-2,-8,-0.064102564,1
0.2,31,45,3.6,219.4,0,2,-5,0.22,1
0.8,-12.8,-30,-0.4,-10.4,4,4,1,-0.149326146,1
0.133333333,16.53333333,11.86666667,-0.866666667,-9.733333333,0,-2,-1,-0.035714286,0
-0.166666667,1.083333333,9.833333333,0.583333333,236.4166667,-1,1,-2,0.027777778,0
0,23,87.5,-0.5,222,-2,-1,6,-0.107142857,1
-0.2,3.8,21.3,5.2,159.3,1,-1,-2,0.200892857,1
0,-0.266666667,22.93333333,1.666666667,185.4666667,-3,1,2,-0.083679834,1
-0.8,-7.8,16.6,-0.2,30.2,-1,0,3,0.022624434,0
0.2,2.8,15,1.2,-44.2,-5,-1,-3,-0.090481786,0
0,5.666666667,23.5,-1.5,-75,2,-4,8,-0.025641026,0
-0.5,16.7,33.6,1.4,146.6,-5,-4,6,-0.047058824,1
-0.2,30.4,62.4,1,173.8,-2,-1,2,-0.12962963,1
0,-35.2,-37.8,2.2,149.8,3,3,-10,0.095238095,1
0,-35.6,-37.4,1.4,63.6,0,0,5,0.154545455,1
0,-15.33333333,-4.333333333,0.666666667,195.6666667,5,-4,0,-0.238095238,1
0,-62.5,-142.5,-4.5,-537,-2,-2,7,0.077142857,1
0,38.5,68,0.5,105.5,-2,-4,-3,0.259615385,1
0.2,14.6,15,-0.8,90.8,3,6,-6,-0.100877193,0
0,-2.9,6.6,-0.1,85.7,0,-1,5,0.097826087,1
1,70,71.66666667,0.333333333,11,5,8,0,0.016666667,1
0,-12,-20,-0.333333333,138.3333333,-4,-6,-3,0.152380952,0
0.333333333,-4.333333333,34.33333333,1,315.3333333,1,1,2,-0.065714286,0
0.2,23.8,9.2,1.4,6.8,-4,-4,7,-0.048648649,1
0.4,1.6,-3.6,-0.2,-42.8,1,5,0,0.026696329,0
0,-26.66666667,-39.2,-1,6.466666667,1,0,4,-0.04787234,1
-0.4,-9.2,-16.2,0.5,-70.9,3,4,6,0.02,1
1,-15,-27,-1,-29,2,4,-3,0.031410256,1
0.4,-14.7,-27.4,-0.7,-174.8,2,1,6,0.125603865,1
0,54,47.33333333,0.666666667,108.3333333,-6,-7,3,-0.199186992,1
0.2,5,18.2,0.2,62.4,0,4,1,-0.133971292,1
0,-44.5,52,-1.5,383.5,1,4,1,0.026960784,0
0.2,-28.6,-34.8,1,25.4,0,-2,7,-0.012474012,1
0,-49.5,-40.05,0.8,29.7,1,0,6,0,0
-0.6,-25.8,1.6,1,123.8,-4,-4,-1,0.082352941,1
0.333333333,-27.33333333,-28,1,167.6666667,-1,-4,6,-0.152777778,1
0.6,15.45,24.3,-1.15,61.05,0,2,1,-0.023727844,0
0.2,0.4,-1.7,-1,-91.5,0,3,7,-0.00143472,1
-0.2,16.6,4,-0.4,-53.4,-3,-4,3,-0.094405594,1
0.2,-8.733333333,-11.73333333,-3.733333333,-307.4,-1,0,8,0.043269231,1
0.2,-1.4,2.4,0.8,67.6,3,-1,-7,0.075757576,1
0.4,-18.2,10.6,1.2,252.8,-2,2,4,0.051351351,1
1,-21,-40,-1,-56,0,0,1,0.047619048,1
0,8.5,5.5,-0.5,-76,-2,-2,-4,-0.227272727,0
0.8,27.4,21,0.4,124,0,2,1,0.062608696,1
-0.2,5.8,-11.4,-1.8,-296.6,2,5,-5,0.073073073,1
0,38,42,-0.5,141,-2,-5,-3,0.070135747,1
0.6,20,51.8,1.6,193.2,2,1,-3,-0.130769231,0
0.333333333,-27.33333333,-46.33333333,-1,-50.66666667,-1,4,1,-0.089761571,1
-0.333333333,6.583333333,-4.333333333,-2.333333333,-188.4166667,-2,-5,-2,0.03125,0
0,-6,-1,0,-12,-3,-1,2,0.022058824,0
0,0,0,0,0,2,1,-1,0.030769231,1
0,12,27.2,1,224,1,0,1,0.121132324,0
-0.266666667,-9.8,5.533333333,-0.333333333,-19.06666667,0,1,14,-0.062393647,0
-0.2,3,4.8,-1,-71.4,2,0,0,-0.081081081,0
0.6,27.8,14.8,-1,-53.4,0,-4,2,0.104761905,1
0,-40,-59,-1,-44,3,3,-2,-0.027777778,1
0,7,-0.5,-3,-263.5,2,3,-3,0.13030303,1
-0.8,-1.4,22.7,-2.2,-1.1,6,8,0,-0.040372671,1
0.5,-9,-12.5,-1,-325,-2,-1,0,0.027536232,1
0,11,102,0,53,-1,1,-2,-0.044117647,0
0.2,-14.4,-20.2,-1,-23.2,5,8,4,-0.063736264,1
0,-12,13,2.5,354.5,-2,-3,6,-0.036363636,1
-0.333333333,16.53333333,37.53333333,0.333333333,81.6,4,5,-7,0.019230769,1
0.2,9.2,-21.4,-1,-257,-5,-2,-1,-0.115384615,1
0,-30,-22,3,150,4,2,-3,0.052083333,1
0,0,0,0,0,-3,-5,7,-0.177777778,1
0,13,30,0,223,-2,0,0,0.090659341,1
0,0,0,0,0,5,7,3,0.159340659,1
0.2,-17.4,-15.8,0.8,84.6,-1,0,6,-0.134920635,0
0,-27,-44,-1,-28,1,-3,-3,-0.106060606,0
0,32,-25,-5,-772,-2,-3,-5,-0.466666667,0
0,27,10,-1,65,3,-4,3,-0.147058824,0
0.2,11.8,36.3,1.25,198.15,-1,-6,0,0.221428571,1
0,2,2.4,0,15.8,1,1,5,0.094444444,0
0.2,-30.2,-28.8,-0.8,-36.2,-1,0,6,-0.018716578,1
0.2,-4,-7,-0.4,56.2,3,2,0,-0.120098039,0
0.2,11.8,0.2,-0.6,-8.4,-8,6,-3,-0.046296296,1
-0.8,-21.4,-17.8,0.8,30.4,-1,-1,2,0.057692308,1
0,-21.5,-31.75,-4.25,-100.5,1,3,-2,0.02764977,1
0,-29.5,-16,0,54,1,-1,3,-0.011441648,1
0.25,11,-0.5,-1,42.25,-1,-2,4,0.00678733,1
0,0,0,0,0,0,3,-8,-0.078571429,0
0.2,10.8,4.8,-1,-8.4,-1,-1,-1,0.074396135,1
0.2,-10.4,1.2,1,162.4,0,3,-8,0.088744589,1
-0.6,-31.6,-41.6,-1.8,-67.6,1,4,5,-0.020512821,0
0.166666667,-23.83333333,-22.16666667,1.166666667,135.1666667,0,0,8,0.049677419,0
0.6,-10.65,-36.05,-1.8,-208.35,-3,-2,-1,-0.03021978,0
0.2,13.6,16.1,-0.1,-10.5,2,3,-2,0.058823529,0
-0.4,-23,-49,-0.6,2.8,-2,-6,-1,0.122608696,0
0,17,85,0,7,3,2,5,-0.095238095,0
0,0,0,0,0,1,1,4,-0.064270153,0
0,0,0,0,0,1,-2,-2,0.004608295,0
0,0,0,0,0,-1,0,5,-0.119047619,0
0.2,10,38,0.2,90.4,2,1,-3,-0.201709402,0
0.3,12.4,0.7,-0.4,3.3,2,10,-1,0.119047619,1
0,5.833333333,-1.666666667,-1.166666667,-56.33333333,-1,-3,-4,-0.02125,1
0.2,-19.5,-32.95,0.05,35.25,1,4,6,-0.081196581,0
0,46.5,31.75,1.75,123.25,3,4,-5,0.084770115,1
0,-31,-48.5,0,10.5,0,1,5,-0.033653846,1
0,32,38,-0.75,-51.25,0,-1,4,-0.095334686,1
0,0,0,0,0,-2,6,-4,-0.023809524,1
0,-41.5,-23.66666667,-0.166666667,125,-1,-6,-2,0.095652174,0
0,7.666666667,-2,0.333333333,1.666666667,0,-3,11,-0.116322702,0
0,16.5,-0.5,0,-111,6,5,-4,0.169642857,1
0.6,4.6,11,0.6,17.4,5,2,0,0.012578616,1
0.6,-50.8,-68,-1.6,-133.6,1,5,-5,-0.035087719,1
0.8,6.2,5.2,1.2,155.8,-1,1,5,-0.086134454,1
-0.133333333,-6.066666667,-7.333333333,1.4,4.6,-2,-2,3,-0.055921053,0
1.2,-4.9,-5.5,-5.6,-255.8,-2,2,-4,0.132142857,1
-0.333333333,0.333333333,2,0,7,0,1,0,0.179425837,1
0,-13.8,-36.8,0.4,6,-2,-1,0,0.105636432,1
0,9.5,35.5,1,-77,2,7,-4,-0.213235294,0
1,-1.75,-83,-3,-444.75,-1,-4,7,-0.166666667,0
0,-14,-32,-1,-13,0,-3,-6,-0.217105263,1
0,0,0,0,0,2,-6,0,-0.050724638,1
0.2,33.8,24.2,1.2,46.8,-3,-2,-3,0.143137255,1
0,0,0,0,0,-2,10,-3,0.198380567,1
0,0,0,0,0,2,-1,-6,-0.012820513,0
0,-18,-33,0,48,0,10,1,0.070953437,1
0,-1.333333333,-27.5,1.333333333,57.5,2,1,-4,-0.016203704,0
0,6.5,-2.5,-0.5,-208.5,1,-7,7,-0.055944056,0
0,-5,15,-1,-38,0,0,-3,0.14187643,0
0,-25.5,-33.5,-0.5,62,1,3,7,0.023423423,1
0,0,0,0,0,-5,-10,-4,0.054945055,1
0,0,0,0,0,-2,-2,2,-0.238095238,1
0,0,0,0,0,3,0,4,0.166666667,0
0.2,3.4,12.2,1.4,130.4,1,4,-6,-0.083333333,1
0.333333333,-28.66666667,-48.66666667,1.333333333,-63.33333333,1,-2,-3,0.200892857,1
-0.166666667,31.5,50,1.333333333,127.6666667,-2,3,0,-0.045977011,1
0.25,15.75,-19.25,0.25,-238.5,-3,1,1,-0.152173913,0
0,-12.2,-1.6,1.6,119,-4,-6,9,0.177536232,1
0,-6.45,-0.95,-2.4,-72,-4,-4,-2,0.09375,1
0,40.6,31,-1,-259,5,6,1,-0.233704293,0
0.2,-2.4,4.6,0,125.6,5,1,6,-0.173963134,0
0,-37,-56,-1,-60,2,5,5,0.085470085,1
0,-26,5,-1,133,-1,8,4,-0.084415584,0
0.6,11,11.2,-0.4,-59.8,-1,-1,3,0.098484848,1
0.333333333,6.166666667,3.333333333,0.166666667,-120.5,-3,-4,-5,-0.044802867,1
0.3,-18.05,-47,0.15,7.2,0,2,1,-0.073260073,1
0.2,-2.7,-37.6,-1.8,-219.2,0,2,2,-0.078817734,1
1,49,59.33333333,0,106.3333333,-1,0,1,-0.102941176,1
0,0,0,0,0,-1,1,3,0.239495798,1
0.333333333,-22.66666667,-14.33333333,2,252.6666667,3,-3,-2,-0.094405594,0
0.75,24.5,30.75,-2.75,4.75,0,0,4,-0.029411765,0
0,-14,22.5,1,259,-3,-5,8,0.103896104,1
0,-28,-38,4,299,-4,-6,-10,0.157004831,1
0,0,0,0,0,-3,4,3,0.154220779,1
0.2,20.8,41,-0.2,2.4,2,1,-2,-0.008148148,0
0,-16.75,-52.5,-0.25,-260.25,2,6,9,0.037037037,0
0,14,45.8,1,174,1,-1,6,-0.022367703,0
0.75,-0.25,-4.25,-1.75,-143,-1,-1,-1,0.083333333,1
0,0,0,0,0,4,4,-6,-0.084848485,1
0,-38,-40,-1,-60,2,0,7,0.047619048,1
0,8,-17,0,76,-1,-4,-10,0.1,0
0,0.6,14.4,1.2,129.8,8,11,4,-0.053359684,1
0,0,0,0,0,7,6,-4,-0.101351351,1
0.333333333,19.66666667,5,1.333333333,-5,2,2,-2,-0.105459057,1
-0.266666667,30.26666667,42.26666667,1.466666667,44.33333333,-1,1,-1,0.185714286,1
-1,36.45,24.95,0.65,37.25,3,2,-7,0.095317726,1
-0.3,9.2,37.2,1.4,260.3,1,0,-3,0.189849624,1
0.2,6.8,-4.6,-1.8,-194.8,-1,-1,4,-0.08045977,1
-0.8,-13.4,-27.6,-0.066666667,-210.7333333,2,7,-2,-0.191666667,1
0.333333333,10.33333333,18.33333333,0.333333333,43.66666667,-1,2,-1,-0.095,0
0,0,0,0,0,1,3,3,0.071428571,1
0.2,-23.2,-23.8,-0.4,111.2,1,-2,5,-0.039049236,1
0,14,28,1,53,2,4,-1,-0.003968254,0
0.4,-10.6,-3.6,1,98.2,4,4,7,-0.142857143,0
0,0,0,0,0,-2,2,4,0.016666667,1
-0.133333333,46.6,72.06666667,-0.266666667,225.5333333,1,-3,3,-0.082949309,1
-0.4,8.2,4.2,-0.2,-3.4,2,3,3,0.148989899,1
0.95,7.25,-3.35,-0.15,-40.95,-3,0,0,-0.083710407,1
0.2,41.5,49.9,1.15,0.45,0,-3,-3,-0.124716553,1
0.2,-18.4,-38.9,-2.3,-50,0,2,11,-0.09375,0
0.6,2.3,-19.8,-0.35,-77.65,0,0,-5,0.039130435,0
0,-59,-40,-0.833333333,113.6666667,3,2,12,-0.126358696,0
-0.333333333,-3.666666667,-34.33333333,0,-129.6666667,1,2,9,-0.184027778,0
0,1,6,-4.6,-320.6,-1,-1,3,-0.168582375,1
0,11.5,21,-1,141,0,4,2,0.035087719,1
0,-32,-51,-1,-60,-1,7,3,-0.139037433,1
0.2,-34,-57,0.8,2.2,3,5,-2,0.123529412,1
0,0,0,0,0,-1,-2,11,0.018382353,0
0,0,0,0,0,1,3,2,0.157349896,0
0,-21.4,-8.2,2.2,253.4,-2,-2,7,0.012066365,1
-0.6,-26.8,-40,-0.4,-20.4,-1,2,2,-0.025641026,0
0,5.25,-20,0.75,-87.5,-2,1,4,-0.318181818,0
0.5,37,39,0.5,209,3,3,-3,-0.020833333,1
0,-19.6,-10.4,-0.2,-36.6,0,3,1,-0.142857143,0
0,3,-66,-4,-620,4,6,2,0.083333333,1
0,0,0,0,0,-1,0,3,0.166666667,1
0,0,0,0,0,-1,6,-1,0.051136364,1
0,-7,-18,-1,-60,-4,-5,1,-0.083333333,1
0,-27.6,-20.4,2.6,198.5,-2,-5,7,-0.175,0
-0.2,-16.2,-19.4,-1,16.4,1,2,2,0.021829522,0
0.666666667,45.66666667,44.66666667,-0.333333333,-125.3333333,5,1,3,-0.040849673,0
0,-23,-5,3,485,-4,0,7,-0.052380952,0
0,-21,-8,1,-124,-2,-4,4,0.085679315,1
0,-9.5,-62.5,-1,-167,4,2,7,-0.063157895,1
0,18,39,-0.8,-87.4,-3,-5,-2,-0.259259259,0
0,-17.66666667,-25.66666667,0,213,0,2,2,-0.091666667,1
0.25,0,45.75,0,353.75,0,-2,-6,0,0
0,0,0,0,0,0,-1,-4,-0.219047619,0
0,14,17.4,-1,-77.4,0,3,-1,0.008088979,0
-0.066666667,18.13333333,17.73333333,0.6,154.0666667,0,-2,-9,0.199148936,1
-0.1,30.15,34.35,-0.75,-38.15,2,3,3,-0.02173913,1
-0.8,25.8,44.4,1.8,252.6,-1,-1,-2,0.045138889,1
0.4,-17.6,-6.6,1.9,72.3,-6,-2,2,-0.100506757,0
-0.15,-16.55,-22.1,0.25,-44.45,4,5,-9,-0.025987526,1
0.2,9.6,-38.2,-2.4,-481,3,10,-3,-0.047297297,1
0,-8.75,-17,-0.25,-201.5,5,3,-2,0.291666667,1
0.25,34.16666667,0.416666667,0.5,-60.75,0,-3,-2,-0.020833333,0
0.2,36.2,23,-3.6,-311.1,3,3,2,-0.165413534,0
0,-15.4,-28.2,-0.4,-0.4,-1,-4,3,-0.05370844,1
0,0,0,0,0,-3,-2,0,0.107142857,0
0.4,17.6,33.2,0.8,69,0,1,3,-0.100793651,1
0,-10.8,-9,0,-2.266666667,0,1,7,-0.027777778,1
-0.2,-18.4,-5,-0.2,39.4,2,-1,-3,0.084415584,0
-0.5,-4,-1.75,1.75,122.5,1,5,-3,0.013913043,1
0,-19.33333333,-4,1,236,2,6,1,0.167755991,1
0,-39.6,-23,1,-17,-6,-4,10,0.026153846,1
-0.8,-16,-15.4,-0.2,-120.6,1,0,2,-0.072093023,1
1,20,64,1,232,-2,-4,-3,0.152777778,1
1,13,47,2,544,-1,-2,1,0.03125,0
0.6,8.5,9.5,0.2,25.4,0,-2,-6,-0.082926829,0
-0.2,-14,-49.4,-0.4,-23.6,-3,-1,3,-0.114285714,0
0,27.25,34.75,1.75,75.25,-2,1,7,0.098245614,1
0,-24,22,-1,184,-2,-4,11,-0.051515152,0
-0.2,28.4,23.6,-0.6,34.4,2,8,-8,0.179802956,1
-0.6,23.6,10,0.6,-93.8,0,1,0,0.023809524,0
0.1,-28,-43,-0.6,-92.9,3,3,-3,0.109625668,1
-0.5,16.1,21.1,1,101.6,-2,-4,4,0.014492754,1
0.8,9.2,5.2,-1,-32.4,0,-5,-1,0.095752896,1
0.35,-33.35,-112.6,-3.35,-191.7,-3,-1,2,0.149206349,1
0.2,-8.3,-26.2,0.2,4.6,-1,0,0,0.01863354,1
0,58,117,0,-106,6,9,-3,-0.272058824,0
0.2,30.8,21.2,1.8,151.4,-1,1,2,-0.074074074,1
0,0,0,0,0,-1,-4,-4,0.095238095,1
-0.2,25.6,32,0.4,57.2,-2,-2,5,0.007272727,1
0,-8.833333333,-26,0.666666667,27,0,-1,-2,0.016666667,1
-0.4,-1.2,9.6,1.4,95,2,-2,3,0.047666336,1
-0.666666667,21.93333333,23.66666667,1.8,115.2,1,1,-10,-0.085858586,0
0,11.2,12.6,-3.4,-139.2,-2,0,4,-0.346938776,0
0.2,21.6,19.8,0.2,-44.2,-6,-5,-2,0.017027864,1
0,-4.916666667,-20.66666667,0.583333333,81.66666667,-1,2,-1,0.076585695,1
0,-11.5,-5,-0.5,61,-2,-2,6,-0.112781955,0
0,-15,3.666666667,0,179.6666667,-1,-1,-6,-0.008547009,1
1,-13.5,-32,-1,-6.5,0,4,-4,-0.061678463,1
0,5,22.5,2,322.5,1,2,5,-0.018518519,1
0,0,0,0,0,-3,-2,-6,-0.098930481,1
0,0,0,0,0,-5,10,-4,-0.042682927,1
-0.5,27.1,32.6,0,-42.1,2,1,0,0.019230769,0
-0.2,16.2,28,-1.2,-51.6,-2,-1,0,-0.011029412,1
0,0,0,0,0,0,-4,4,-0.072874494,0
0,0,0,0,0,1,1,3,0.077205882,1
0.6,18.06666667,23.66666667,0.133333333,114.8666667,1,4,-7,0.083333333,1
0,11,20.5,1.6,151,-1,0,-2,0.034090909,0
0,47,72,-1,12,-4,0,-3,0.229946524,1
0.75,-5.75,-4.25,-0.75,241.25,0,-1,2,0.137820513,1
0.2,23.33333333,52.8,1,109.0666667,6,1,8,-0.25,1
0,-8.2,3.4,2,315.8,-3,4,5,0.039215686,1
0,0,0,0,0,2,1,-4,0.181818182,1
0,0,0,0,0,2,4,-1,0.042857143,1
0.333333333,-20.33333333,-33,-0.333333333,31,0,-4,-1,0.013574661,1
-0.2,1.2,14.6,0.2,70.4,3,4,0,0.161616162,0
0,-8.4,-20.8,-1,22,0,1,-3,-0.132624113,1
-0.333333333,-29.2,-13.2,-3,-149.0666667,-6,-2,0,-0.174880763,0
-0.8,12.2,35.2,2.6,153.6,1,3,1,-0.166666667,1
-1,-16,16,-1,-33,2,1,-4,0.074074074,1
0,-51.4,-46.1,1.8,188.9,-2,3,0,0.156756757,1
0,0,0,0,0,1,-2,-2,-0.0125,0
-1,-43.33333333,-22.73333333,0.333333333,20.26666667,-4,-4,-1,0.082352941,0
0,9.4,30.4,1.6,193.8,2,2,-11,-0.022314478,0
0.666666667,-13.8,-22.2,-1.6,-74.2,-1,2,-2,-0.034798535,0
0,-41.66666667,-35,-2,-153.6666667,1,5,6,-0.073103448,0
-0.5,39.1,69.8,0.1,36.6,-2,-1,5,0.128083491,1
0,-8.5,-5,0,170,-3,-6,7,0.048484848,1
-0.2,1.3,-21.95,-0.15,-38.7,-4,3,3,0.022222222,1
0,31.25,67.5,3,413.75,-1,-1,-4,0.106060606,0
0,-39.06666667,-37.6,0.933333333,45.4,0,1,-3,0.186379928,1
1,14.25,-1.5,0.5,8.5,0,-5,-3,-0.057692308,0
0,-9,10,1,159,-2,6,7,-0.002564103,0
0,-21.25,-7.5,-0.75,37.25,-2,4,-3,-0.16194332,1
-0.266666667,8,21.93333333,2.866666667,116.2666667,-2,-5,-1,0.040133779,1
-0.4,35.06666667,66.8,0,-39.86666667,5,1,-2,-0.035117057,0
-0.05,23.25,14.4,-1.05,-122.85,0,-1,7,-0.104978355,0
-0.75,22.15,50.65,0.7,238.85,3,1,-1,0.002272727,0
-0.5,-1.5,-22,0,-45,0,3,9,-0.131707317,1
-0.1,-17.9,-6.9,-0.2,19.2,0,0,-7,-0.001152074,1
0,-28,-28.5,0,218.5,6,5,3,-0.018761726,0
0.2,15.05,-3.15,-1.45,34.8,-3,-5,1,-0.131868132,1
-1,63,65.33333333,0,19,1,2,0,-0.047619048,0
0.333333333,-13.33333333,-18,-0.333333333,174,-2,1,-6,-0.145833333,0
0,12.66666667,14,-0.333333333,-69.66666667,2,4,6,0.0125,0
0,-15.5,7,-0.5,268.5,2,-1,8,-0.06871345,0
0.2,7.2,10.6,0.6,21.4,-2,0,-2,-0.155555556,0
0.266666667,21.33333333,33.66666667,0.6,-32.4,4,0,-7,-0.046822742,1
0.6,5.8,2,0.2,-2.8,1,2,-3,-0.071818182,1
0.4,0.4,1.2,0.8,91.2,2,4,1,0.089301503,1
-1,11.5,9.5,0.5,127.5,-1,-1,-1,-0.017777778,1
0.4,27.2,41.4,0,83.6,8,8,9,0.00132626,0
1,36,21.5,0,-17.5,5,8,-5,0.031372549,1
0,-5.5,-6.5,-0.5,148.5,2,5,-7,-0.130718954,0
0,-19,69,0,377,-1,8,6,0.056722689,1
0,-14,-31,0.333333333,-24.33333333,1,2,1,-0.019607843,0
0,-27.4,-54.2,0.6,136.2,1,1,6,-0.048582996,1
0,0,0,0,0,1,-2,4,0.050480769,0
0.4,-9.6,-14.2,-0.4,-97.8,3,7,6,0.002178649,1
0,15.4,42.2,1.4,264.4,5,9,-1,0.067914068,1
0.5,-2,15.5,0.5,272,2,4,-6,0.027692308,0
-0.2,71.6,26.4,-0.6,-57.2,0,4,-1,0.03411306,0
0,0,0,0,0,-1,0,6,-0.03030303,0
0,0,0,0,0,-1,1,0,0.15942029,0
0,15.5,15.5,1.5,98,1,0,-7,0.172932331,1
0,26.5,33.5,0.5,283,-3,-4,1,0.291764706,1
0,35.4,16.6,-1.4,-94.2,-1,4,-12,0.108138239,1
0.2,5.8,17,-1,-42.8,1,-1,13,0.018536585,1
0.25,17.08333333,8.25,-0.666666667,-132.5,0,-2,-7,0.096153846,0
0,-18,22,0.5,210,0,2,2,0.079326923,1
0.2,-0.4,-7.2,0.2,74.4,-1,1,4,0.070175439,1
0,0,0,0,0,3,0,2,-0.18627451,0
0,-2,-31,4,-91,0,0,1,0.026785714,1
-0.25,4.3,19.3,0.8,97.2,-2,0,6,-0.047272727,0
0,0,0,0,0,0,1,2,0.208333333,1
0.4,-61.4,-61.2,0.2,0.2,-1,-2,7,-0.125,1
0.5,-3.4,-21.3,-1.3,-226.1,-2,-6,2,0.046546547,1
0,-27,-43.4,-0.6,-9,2,5,1,0.045238095,1
1,0,-9,-1,-87,-1,0,2,0.037777778,0
-0.333333333,-12.26666667,-84.2,-1.066666667,-506.1333333,2,5,0,0.165957447,1
-0.5,32.5,36.5,0.333333333,-55.16666667,-1,0,8,-0.003289474,0
