Date,Weight,Link,Round,Time
"May 04, 2019",Bantamweight,http://ufcstats.com/fight-details/e6b2d6d33968c66c,3,5:00
"May 04, 2019",Heavyweight,http://ufcstats.com/fight-details/e939acbd9894c686,1,0:50
"May 04, 2019",Middleweight,http://ufcstats.com/fight-details/a6cc776330194937,3,5:00
"May 04, 2019",Women's Bantamweight,http://ufcstats.com/fight-details/3011439ecaf74180,2,2:22
"May 04, 2019",Bantamweight,http://ufcstats.com/fight-details/c936527df280b8b4,3,5:00
"May 04, 2019",Welterweight,http://ufcstats.com/fight-details/003c84fc7c3fa028,3,5:00
"May 04, 2019",Featherweight,http://ufcstats.com/fight-details/a3731057c8775716,3,3:16
"May 04, 2019",Heavyweight,http://ufcstats.com/fight-details/0bc354fbb6e99ab6,3,5:00
"May 04, 2019",Bantamweight,http://ufcstats.com/fight-details/16a05f3c4a765f65,3,5:00
"April 27, 2019",Middleweight,http://ufcstats.com/fight-details/f0ca713121289d24,5,5:00
"April 27, 2019",Heavyweight,http://ufcstats.com/fight-details/c68e57c19c82d500,1,2:15
"April 27, 2019",Welterweight,http://ufcstats.com/fight-details/3286d8406eff5c85,3,5:00
"April 27, 2019",Light Heavyweight,http://ufcstats.com/fight-details/bda97d9a44a89d52,2,3:37
"April 27, 2019",Bantamweight,http://ufcstats.com/fight-details/bcb697c4317f0997,3,5:00
"April 27, 2019",Lightweight,http://ufcstats.com/fight-details/721d870849de4a57,3,5:00
"April 27, 2019",Welterweight,http://ufcstats.com/fight-details/80e68a6453e15ab9,2,1:18
"April 27, 2019",Heavyweight,http://ufcstats.com/fight-details/3256d907f58af95e,3,5:00
"April 27, 2019",Women's Strawweight,http://ufcstats.com/fight-details/f08ccad48500eb2b,3,5:00
"April 27, 2019",Lightweight,http://ufcstats.com/fight-details/c2bcdcc472228768,2,4:15
"April 27, 2019",Lightweight,http://ufcstats.com/fight-details/3b6c18a966a2cea4,1,2:12
"April 27, 2019",Women's Strawweight,http://ufcstats.com/fight-details/c300085cc08357b5,3,5:00
"April 27, 2019",Welterweight,http://ufcstats.com/fight-details/7c13de66ce543d84,3,5:00
"April 20, 2019",Heavyweight,http://ufcstats.com/fight-details/470a3c1b89504258,1,4:45
"April 20, 2019",Lightweight,http://ufcstats.com/fight-details/103a7d8c4f17714b,3,5:00
"April 20, 2019",Heavyweight,http://ufcstats.com/fight-details/2a2b00e9bfd089cc,1,1:06
"April 20, 2019",Women's Flyweight,http://ufcstats.com/fight-details/a40c70d5a1a1be01,3,5:00
"April 20, 2019",Middleweight,http://ufcstats.com/fight-details/e458ace6a440b738,3,5:00
"April 20, 2019",Featherweight,http://ufcstats.com/fight-details/1b4374c9d7e5139c,3,5:00
"April 20, 2019",Welterweight,http://ufcstats.com/fight-details/23ba354e606df0ac,3,5:00
"April 20, 2019",Lightweight,http://ufcstats.com/fight-details/d9a797f632686568,2,3:10
"April 20, 2019",Heavyweight,http://ufcstats.com/fight-details/0bc7e4852f75a06d,2,3:15
"April 20, 2019",Light Heavyweight,http://ufcstats.com/fight-details/56f984ac83fb34cc,1,0:44
"April 20, 2019",Lightweight,http://ufcstats.com/fight-details/75bc89630027c601,1,1:26
"April 13, 2019",Lightweight,http://ufcstats.com/fight-details/87126427cfcaee52,5,5:00
"April 13, 2019",Middleweight,http://ufcstats.com/fight-details/9bfda7c26578aaac,5,5:00
"April 13, 2019",Light Heavyweight,http://ufcstats.com/fight-details/e0d92694d8a2d38b,3,5:00
"April 13, 2019",Welterweight,http://ufcstats.com/fight-details/7dc87736c304b3dd,3,5:00
"April 13, 2019",Light Heavyweight,http://ufcstats.com/fight-details/d22c19fd92426567,2,2:30
"April 13, 2019",Lightweight,http://ufcstats.com/fight-details/31b283a5559ad44d,3,5:00
"April 13, 2019",Flyweight,http://ufcstats.com/fight-details/c6b040021b4ceb0f,1,2:58
"April 13, 2019",Welterweight,http://ufcstats.com/fight-details/bf719cf83cab229b,3,5:00
"April 13, 2019",Bantamweight,http://ufcstats.com/fight-details/2456c4550c26e5e8,1,0:25
"April 13, 2019",Welterweight,http://ufcstats.com/fight-details/23fd92555246d61e,3,5:00
"April 13, 2019",Bantamweight,http://ufcstats.com/fight-details/8da5849a6e7307bf,3,5:00
"April 13, 2019",Women's Flyweight,http://ufcstats.com/fight-details/75e580d5ea37c519,3,5:00
"April 13, 2019",Bantamweight,http://ufcstats.com/fight-details/79da0eacafb22f86,2,1:12
"March 30, 2019",Lightweight,http://ufcstats.com/fight-details/b309cdde35310875,1,2:30
"March 30, 2019",Middleweight,http://ufcstats.com/fight-details/a0163cdde4ec785d,1,0:49
"March 30, 2019",Featherweight,http://ufcstats.com/fight-details/5c70b175f08ca141,3,4:14
"March 30, 2019",Women's Strawweight,http://ufcstats.com/fight-details/b70e72f23446520a,3,5:00
"March 30, 2019",Light Heavyweight,http://ufcstats.com/fight-details/1d8ee477e682a8fc,3,4:20
"March 30, 2019",Featherweight,http://ufcstats.com/fight-details/818b55b087013e64,3,5:00
"March 30, 2019",Women's Strawweight,http://ufcstats.com/fight-details/f5a038c18f7a44fc,3,5:00
"March 30, 2019",Lightweight,http://ufcstats.com/fight-details/b7ff74563d034519,1,2:52
"March 30, 2019",Featherweight,http://ufcstats.com/fight-details/6173056f0e080ca6,3,5:00
"March 30, 2019",Middleweight,http://ufcstats.com/fight-details/7dc3ada8f2135477,3,5:00
"March 30, 2019",Bantamweight,http://ufcstats.com/fight-details/93a081342561d0c3,3,5:00
"March 30, 2019",Women's Flyweight,http://ufcstats.com/fight-details/b695fc80bd538172,3,5:00
"March 30, 2019",Bantamweight,http://ufcstats.com/fight-details/3db15d45e8490c22,3,5:00
"March 23, 2019",Welterweight,http://ufcstats.com/fight-details/56ae02578b1163ee,2,4:55
"March 23, 2019",Heavyweight,http://ufcstats.com/fight-details/9532ebf4d9405e65,3,5:00
"March 23, 2019",Lightweight,http://ufcstats.com/fight-details/ced0e31df74f27d6,3,5:00
"March 23, 2019",Flyweight,http://ufcstats.com/fight-details/eb096b0196a7ff65,3,5:00
"March 23, 2019",Featherweight,http://ufcstats.com/fight-details/3812b265afd78186,3,5:00
"March 23, 2019",Women's Flyweight,http://ufcstats.com/fight-details/55b53fdad307b708,2,3:01
"March 23, 2019",Featherweight,http://ufcstats.com/fight-details/721b23d896a44e2e,3,5:00
"March 23, 2019",Bantamweight,http://ufcstats.com/fight-details/971b3d35c302cf8f,1,1:25
"March 23, 2019",Women's Flyweight,http://ufcstats.com/fight-details/8d70694ceeb0dc9a,3,5:00
"March 23, 2019",Women's Strawweight,http://ufcstats.com/fight-details/0f9679fda36f7f41,1,4:24
"March 23, 2019",Bantamweight,http://ufcstats.com/fight-details/0717bc30025f3656,3,5:00
"March 23, 2019",Flyweight,http://ufcstats.com/fight-details/469fba0129c95278,3,5:00
"March 16, 2019",Welterweight,http://ufcstats.com/fight-details/c6dd17ab89437805,2,3:05
"March 16, 2019",Welterweight,http://ufcstats.com/fight-details/e068f14acd47ed69,3,5:00
"March 16, 2019",Light Heavyweight,http://ufcstats.com/fight-details/826fb989c0e6208e,3,5:00
"March 16, 2019",Bantamweight,http://ufcstats.com/fight-details/40687c9412e0c279,2,2:46
"March 16, 2019",Welterweight,http://ufcstats.com/fight-details/8a8190f3f71408a4,3,2:37
"March 16, 2019",Middleweight,http://ufcstats.com/fight-details/437c6e18f41287f1,3,5:00
"March 16, 2019",Featherweight,http://ufcstats.com/fight-details/8cc4c597aecbfef5,3,5:00
"March 16, 2019",Lightweight,http://ufcstats.com/fight-details/44ab00737c3fb890,3,5:00
"March 16, 2019",Light Heavyweight,http://ufcstats.com/fight-details/6ada4f4286e4261d,3,5:00
"March 16, 2019",Featherweight,http://ufcstats.com/fight-details/bcef35d6e0964f01,1,1:17
"March 16, 2019",Women's Flyweight,http://ufcstats.com/fight-details/a2f4acc81f7886a2,3,5:00
"March 16, 2019",Featherweight,http://ufcstats.com/fight-details/9763e27bf80abe42,2,4:42
"March 09, 2019",Heavyweight,http://ufcstats.com/fight-details/1b1792afe4457e83,2,1:58
"March 09, 2019",Welterweight,http://ufcstats.com/fight-details/710c7f8c7dc2af46,1,2:35
"March 09, 2019",Welterweight,http://ufcstats.com/fight-details/aeb0322f619213b1,1,4:50
"March 09, 2019",Heavyweight,http://ufcstats.com/fight-details/4b1606ab1893c242,3,5:00
"March 09, 2019",Lightweight,http://ufcstats.com/fight-details/9cfad21ef1911728,2,4:41
"March 09, 2019",Middleweight,http://ufcstats.com/fight-details/aaad7e29825b3264,3,5:00
"March 09, 2019",Welterweight,http://ufcstats.com/fight-details/51808d929c84b8ae,3,5:00
"March 09, 2019",Women's Bantamweight,http://ufcstats.com/fight-details/fb34734f84d0a14d,3,5:00
"March 09, 2019",Featherweight,http://ufcstats.com/fight-details/ddcfa590f4644240,3,5:00
"March 09, 2019",Heavyweight,http://ufcstats.com/fight-details/b776b08e2cc6aa0c,3,5:00
"March 09, 2019",Bantamweight,http://ufcstats.com/fight-details/858696528ab7035a,1,3:18
"March 09, 2019",Welterweight,http://ufcstats.com/fight-details/583f2c3cd0e2385b,1,3:34
"March 09, 2019",Lightweight,http://ufcstats.com/fight-details/6c9bf1d285cf5dd4,3,5:00
"March 02, 2019",Light Heavyweight,http://ufcstats.com/fight-details/5b9f545890407976,5,5:00
"March 02, 2019",Welterweight,http://ufcstats.com/fight-details/851645c373f50e16,5,5:00
"March 02, 2019",Welterweight,http://ufcstats.com/fight-details/97dabff880f33202,1,3:20
"March 02, 2019",Women's Strawweight,http://ufcstats.com/fight-details/ec149b086b0e7fac,3,5:00
"March 02, 2019",Bantamweight,http://ufcstats.com/fight-details/39fa341fb9161d6f,1,4:52
"March 02, 2019",Featherweight,http://ufcstats.com/fight-details/bac3ac8d7330d05d,3,5:00
"March 02, 2019",Light Heavyweight,http://ufcstats.com/fight-details/7adaf85915993137,1,0:36
"March 02, 2019",Bantamweight,http://ufcstats.com/fight-details/3744d4cdaa6b242b,3,5:00
"March 02, 2019",Welterweight,http://ufcstats.com/fight-details/e3826e06d68ed4af,2,4:13
"March 02, 2019",Middleweight,http://ufcstats.com/fight-details/7a26c9407ef64e10,1,0:38
"March 02, 2019",Women's Bantamweight,http://ufcstats.com/fight-details/8adc6266a7c2fd40,1,1:49
"March 02, 2019",Women's Strawweight,http://ufcstats.com/fight-details/0405e4446e8f239a,3,5:00
"February 23, 2019",Light Heavyweight,http://ufcstats.com/fight-details/cb010b41cd20a1ed,3,0:39
"February 23, 2019",Heavyweight,http://ufcstats.com/fight-details/4de28817db9fc9d8,2,2:21
"February 23, 2019",Light Heavyweight,http://ufcstats.com/fight-details/34c649f3f43a919b,1,1:34
"February 23, 2019",Women's Flyweight,http://ufcstats.com/fight-details/1db00b3e736c22bf,3,5:00
"February 23, 2019",Bantamweight,http://ufcstats.com/fight-details/244aa8f002274344,3,5:00
"February 23, 2019",Light Heavyweight,http://ufcstats.com/fight-details/14c505d7ad55883c,3,5:00
"February 23, 2019",Welterweight,http://ufcstats.com/fight-details/fd438db3e60f062a,1,4:59
"February 23, 2019",Featherweight,http://ufcstats.com/fight-details/c827f5212a34bf2e,2,1:10
"February 23, 2019",Women's Flyweight,http://ufcstats.com/fight-details/4e22e3cdb8757be1,2,3:27
"February 23, 2019",Lightweight,http://ufcstats.com/fight-details/18d6df67968bf06b,2,2:03
"February 23, 2019",Welterweight,http://ufcstats.com/fight-details/c77486266b05f934,3,5:00
"February 23, 2019",Lightweight,http://ufcstats.com/fight-details/9af62d6e404c1002,3,5:00
"February 23, 2019",Lightweight,http://ufcstats.com/fight-details/e4b13f7f43018ec0,3,5:00
"February 17, 2019",Heavyweight,http://ufcstats.com/fight-details/01983cba42704c49,1,0:26
"February 17, 2019",Lightweight,http://ufcstats.com/fight-details/a212e4c197983ad1,3,5:00
"February 17, 2019",Women's Strawweight,http://ufcstats.com/fight-details/354425c41008a01f,3,5:00
"February 17, 2019",Featherweight,http://ufcstats.com/fight-details/c8bc7e668ffffc7c,1,2:06
"February 17, 2019",Welterweight,http://ufcstats.com/fight-details/1521f94cafdfd783,3,4:54
"February 17, 2019",Featherweight,http://ufcstats.com/fight-details/0a4247ba4ae1cca5,3,5:00
"February 17, 2019",Bantamweight,http://ufcstats.com/fight-details/58e21d505c082a9e,3,5:00
"February 17, 2019",Bantamweight,http://ufcstats.com/fight-details/0d698108c5f5d1d6,1,3:09
"February 17, 2019",Women's Flyweight,http://ufcstats.com/fight-details/bdeca00572419011,3,5:00
"February 17, 2019",Lightweight,http://ufcstats.com/fight-details/f96f719ad667dd96,3,5:00
"February 17, 2019",Bantamweight,http://ufcstats.com/fight-details/7fec3b1ec923ad24,2,1:01
"February 17, 2019",Women's Strawweight,http://ufcstats.com/fight-details/a9184def876faec6,1,1:01
"February 09, 2019",Middleweight,http://ufcstats.com/fight-details/4eb91cfc892a108e,3,5:00
"February 09, 2019",Lightweight,http://ufcstats.com/fight-details/aa71cf96ba4e5a36,1,4:55
"February 09, 2019",Bantamweight,http://ufcstats.com/fight-details/069e3e704cbf6337,3,5:00
"February 09, 2019",Women's Flyweight,http://ufcstats.com/fight-details/fd1854062406d287,2,2:37
"February 09, 2019",Light Heavyweight,http://ufcstats.com/fight-details/e4862c4f20117cb8,1,2:49
"February 09, 2019",Lightweight,http://ufcstats.com/fight-details/5ff8463edf8155c0,1,3:53
"February 09, 2019",Featherweight,http://ufcstats.com/fight-details/49f7186e1e3cf6c8,3,5:00
"February 09, 2019",Flyweight,http://ufcstats.com/fight-details/51db35a3cf225bda,3,5:00
"February 09, 2019",Bantamweight,http://ufcstats.com/fight-details/b247a1900cfae052,1,3:59
"February 09, 2019",Lightweight,http://ufcstats.com/fight-details/11c0ef97497303ef,1,0:53
"February 09, 2019",Bantamweight,http://ufcstats.com/fight-details/8e43d61ca6f2d904,3,5:00
"February 02, 2019",Bantamweight,http://ufcstats.com/fight-details/4e8b2357fea211e9,1,3:17
"February 02, 2019",Featherweight,http://ufcstats.com/fight-details/300f1489174a3ece,2,0:44
"February 02, 2019",Welterweight,http://ufcstats.com/fight-details/ce246b336b6bd638,1,2:38
"February 02, 2019",Lightweight,http://ufcstats.com/fight-details/85036b967403cdab,2,0:55
"February 02, 2019",Light Heavyweight,http://ufcstats.com/fight-details/44cfd4330eb6e2bf,1,0:15
"February 02, 2019",Women's Strawweight,http://ufcstats.com/fight-details/53abea410a0541c8,3,5:00
"February 02, 2019",Middleweight,http://ufcstats.com/fight-details/ebb685a81f65ce1b,2,1:07
"February 02, 2019",Women's Flyweight,http://ufcstats.com/fight-details/904e0e46392dff93,3,5:00
"February 02, 2019",Welterweight,http://ufcstats.com/fight-details/59097097bc09cdef,3,5:00
"February 02, 2019",Heavyweight,http://ufcstats.com/fight-details/491b7d974254596d,2,0:54
"February 02, 2019",Featherweight,http://ufcstats.com/fight-details/818456a713fdabe6,3,5:00
"February 02, 2019",Bantamweight,http://ufcstats.com/fight-details/9192053a3884aadf,1,2:28
"February 02, 2019",Flyweight,http://ufcstats.com/fight-details/8f8a6c578308d014,3,5:00
"January 19, 2019",Flyweight,http://ufcstats.com/fight-details/85511ab7fd9ed061,1,0:32
"January 19, 2019",Heavyweight,http://ufcstats.com/fight-details/8da2c348ba6001a0,2,2:28
"January 19, 2019",Lightweight,http://ufcstats.com/fight-details/0261adcfc6e49150,2,4:59
"January 19, 2019",Flyweight,http://ufcstats.com/fight-details/4738cd4cd8d33eeb,3,5:00
"January 19, 2019",Women's Flyweight,http://ufcstats.com/fight-details/7ddd21d48e3b34b9,2,1:50
"January 19, 2019",Light Heavyweight,http://ufcstats.com/fight-details/5d1f24e034772338,1,3:21
"January 19, 2019",Lightweight,http://ufcstats.com/fight-details/3dd0951b8855137d,2,3:43
"January 19, 2019",Women's Flyweight,http://ufcstats.com/fight-details/77c6a6f33289b872,3,5:00
"January 19, 2019",Light Heavyweight,http://ufcstats.com/fight-details/8a9c8f1d53d8c664,1,3:56
"January 19, 2019",Bantamweight,http://ufcstats.com/fight-details/efbab76bedbfb65d,1,3:31
"January 19, 2019",Lightweight,http://ufcstats.com/fight-details/2ea1f463620bcd3d,3,5:00
"January 19, 2019",Welterweight,http://ufcstats.com/fight-details/2cc1fe3570999428,3,5:00
"January 19, 2019",Welterweight,http://ufcstats.com/fight-details/e76227f395b94e47,1,2:25
"December 29, 2018",Light Heavyweight,http://ufcstats.com/fight-details/ceaae1db8ccde29c,3,2:02
"December 29, 2018",Women's Featherweight,http://ufcstats.com/fight-details/3278e45b30f7dd33,1,0:51
"December 29, 2018",Welterweight,http://ufcstats.com/fight-details/1ca41d3b11d88b36,2,0:56
"December 29, 2018",Light Heavyweight,http://ufcstats.com/fight-details/9ee818e10dcf3b45,3,5:00
"December 29, 2018",Featherweight,http://ufcstats.com/fight-details/a5ea53104392fa9f,2,4:14
"December 29, 2018",Heavyweight,http://ufcstats.com/fight-details/819af4bbad55324d,3,5:00
"December 29, 2018",Women's Featherweight,http://ufcstats.com/fight-details/b0e16dd491bc4fea,1,1:01
"December 29, 2018",Bantamweight,http://ufcstats.com/fight-details/498e7b0800af226c,2,5:00
"December 29, 2018",Lightweight,http://ufcstats.com/fight-details/bd7a8c6c74655afc,1,2:46
"December 29, 2018",Bantamweight,http://ufcstats.com/fight-details/61bf6748cf85eb84,3,4:12
"December 29, 2018",Middleweight,http://ufcstats.com/fight-details/4de25b19c4dedb14,3,1:32
"December 29, 2018",Welterweight,http://ufcstats.com/fight-details/3f5a623cf360c494,3,5:00
"December 29, 2018",Bantamweight,http://ufcstats.com/fight-details/8ce926b4d38a55a0,1,1:40
"December 15, 2018",Lightweight,http://ufcstats.com/fight-details/b9c82dfde8b66e37,5,5:00
"December 15, 2018",Lightweight,http://ufcstats.com/fight-details/920b6f739a36e721,3,2:19
"December 15, 2018",Bantamweight,http://ufcstats.com/fight-details/4da4c5ef6a4ffc5b,3,5:00
"December 15, 2018",Lightweight,http://ufcstats.com/fight-details/f3e289f1423c0e6f,1,1:15
"December 15, 2018",Welterweight,http://ufcstats.com/fight-details/c0ab927864bb6e98,3,5:00
"December 15, 2018",Lightweight,http://ufcstats.com/fight-details/b69d3d55c84f5dd6,3,5:00
"December 15, 2018",Lightweight,http://ufcstats.com/fight-details/92fd2127f46b0cb7,3,2:39
"December 15, 2018",Middleweight,http://ufcstats.com/fight-details/986f0b480389ad25,1,4:25
"December 15, 2018",Middleweight,http://ufcstats.com/fight-details/bf41783b9446891e,3,5:00
"December 15, 2018",Featherweight,http://ufcstats.com/fight-details/1b6e5363eb81c409,3,5:00
"December 15, 2018",Light Heavyweight,http://ufcstats.com/fight-details/05f1e8ff81dbe05b,1,2:59
"December 15, 2018",Heavyweight,http://ufcstats.com/fight-details/c4f443509308dec6,3,0:58
"December 08, 2018",Featherweight,http://ufcstats.com/fight-details/4e55251b7a0df0c2,4,5:00
"December 08, 2018",Women's Flyweight,http://ufcstats.com/fight-details/48a2a476d3b59866,5,5:00
"December 08, 2018",Welterweight,http://ufcstats.com/fight-details/3a42dd84680f444b,2,4:17
"December 08, 2018",Featherweight,http://ufcstats.com/fight-details/e0e22d7bc5a293e8,3,5:00
"December 08, 2018",Light Heavyweight,http://ufcstats.com/fight-details/37a7dc68f3a0e65d,2,0:41
"December 08, 2018",Women's Strawweight,http://ufcstats.com/fight-details/d5577e3272ef3032,3,5:00
"December 08, 2018",Lightweight,http://ufcstats.com/fight-details/1fa8537d3992a09a,3,5:00
"December 08, 2018",Women's Flyweight,http://ufcstats.com/fight-details/00b1e95f6aea7027,3,5:00
"December 08, 2018",Middleweight,http://ufcstats.com/fight-details/7d679c16024f6f38,3,5:00
"December 08, 2018",Bantamweight,http://ufcstats.com/fight-details/41feee2c08af2235,3,5:00
"December 08, 2018",Welterweight,http://ufcstats.com/fight-details/e909e34cdee01831,1,1:37
"December 08, 2018",Lightweight,http://ufcstats.com/fight-details/fdc97f9b88bdef7d,2,1:23
"December 08, 2018",Light Heavyweight,http://ufcstats.com/fight-details/19d1ae54681bc722,1,4:05
"December 01, 2018",Heavyweight,http://ufcstats.com/fight-details/b6bd31215bd7ec1f,2,2:30
"December 01, 2018",Light Heavyweight,http://ufcstats.com/fight-details/20063242f6e40d31,3,0:43
"December 01, 2018",Heavyweight,http://ufcstats.com/fight-details/70feb2bfc12b97d4,3,5:00
"December 01, 2018",Welterweight,http://ufcstats.com/fight-details/60cc0ac9ace28324,3,1:19
"December 01, 2018",Featherweight,http://ufcstats.com/fight-details/0ac4f0c1b4d021f6,1,2:14
"December 01, 2018",Light Heavyweight,http://ufcstats.com/fight-details/29f40d82bd128c65,3,4:51
"December 01, 2018",Welterweight,http://ufcstats.com/fight-details/73a299d44d2ef5cd,3,5:00
"December 01, 2018",Flyweight,http://ufcstats.com/fight-details/fa9ec0b8c4b3a84a,3,5:00
"December 01, 2018",Welterweight,http://ufcstats.com/fight-details/94dcbc64641cbb6e,3,5:00
"December 01, 2018",Flyweight,http://ufcstats.com/fight-details/c65f4b4c0338d0c1,3,5:00
"December 01, 2018",Lightweight,http://ufcstats.com/fight-details/69279781a89c893e,3,5:00
"December 01, 2018",Lightweight,http://ufcstats.com/fight-details/44c60f91b4f7b23d,3,5:00
"November 30, 2018",Welterweight,http://ufcstats.com/fight-details/0d077813b6164fe1,5,5:00
"November 30, 2018",Heavyweight,http://ufcstats.com/fight-details/cc73c73e6e3412d4,1,3:36
"November 30, 2018",Women's Featherweight,http://ufcstats.com/fight-details/d99b2abf50e9a03e,2,2:11
"November 30, 2018",Bantamweight,http://ufcstats.com/fight-details/aa7d691fc6385acb,1,2:39
"November 30, 2018",Middleweight,http://ufcstats.com/fight-details/5b2835ac76f05993,3,5:00
"November 30, 2018",Women's Flyweight,http://ufcstats.com/fight-details/c2fd3d874f558408,3,5:00
"November 30, 2018",Featherweight,http://ufcstats.com/fight-details/4e6bbc5832e55f64,3,5:00
"November 30, 2018",Flyweight,http://ufcstats.com/fight-details/1785c7fb722d3007,1,4:19
"November 30, 2018",Heavyweight,http://ufcstats.com/fight-details/86046081e767437e,1,2:14
"November 30, 2018",Women's Featherweight,http://ufcstats.com/fight-details/6abf4f61a1e11d34,3,5:00
"November 30, 2018",Lightweight,http://ufcstats.com/fight-details/d2ef04d5f384c05a,1,4:50
"November 30, 2018",Welterweight,http://ufcstats.com/fight-details/c7df07266a9597d9,1,1:18
"November 30, 2018",Bantamweight,http://ufcstats.com/fight-details/e3f31cdd33b4ca92,2,4:12
"November 24, 2018",Heavyweight,http://ufcstats.com/fight-details/12e12307414dafc6,1,0:45
"November 24, 2018",Heavyweight,http://ufcstats.com/fight-details/1c43b38c1f4bdbe2,1,4:21
"November 24, 2018",Bantamweight,http://ufcstats.com/fight-details/d755a29a49c9ee09,3,5:00
"November 24, 2018",Welterweight,http://ufcstats.com/fight-details/21992c366d3b4602,3,4:07
"November 24, 2018",Welterweight,http://ufcstats.com/fight-details/9e1853861f58191f,3,5:00
"November 24, 2018",Women's Flyweight,http://ufcstats.com/fight-details/d1a93a55c8063ff3,1,4:00
"November 24, 2018",Light Heavyweight,http://ufcstats.com/fight-details/438fbdd4cf27e324,3,5:00
"November 24, 2018",Women's Strawweight,http://ufcstats.com/fight-details/a932059e61f4c25e,1,3:41
"November 24, 2018",Bantamweight,http://ufcstats.com/fight-details/43af7c5772e8198f,3,5:00
"November 24, 2018",Women's Strawweight,http://ufcstats.com/fight-details/e8093d77f566fe51,3,5:00
"November 24, 2018",Middleweight,http://ufcstats.com/fight-details/02731f017c838ad4,3,4:05
"November 24, 2018",Bantamweight,http://ufcstats.com/fight-details/8c109a0c53ed9618,2,2:07
"November 17, 2018",Welterweight,http://ufcstats.com/fight-details/7e695ad026b2ec66,4,2:36
"November 17, 2018",Featherweight,http://ufcstats.com/fight-details/f9ab603b763998f7,3,4:09
"November 17, 2018",Light Heavyweight,http://ufcstats.com/fight-details/51ce499611a5df68,1,1:57
"November 17, 2018",Middleweight,http://ufcstats.com/fight-details/3bde8910fabf0dd3,3,5:00
"November 17, 2018",Bantamweight,http://ufcstats.com/fight-details/b9a3b520e68f8142,2,1:31
"November 17, 2018",Women's Strawweight,http://ufcstats.com/fight-details/99bfad1679112591,1,4:48
"November 17, 2018",Welterweight,http://ufcstats.com/fight-details/410aca28fda60f76,1,1:02
"November 17, 2018",Flyweight,http://ufcstats.com/fight-details/961f434fe238f40e,1,2:18
"November 17, 2018",Featherweight,http://ufcstats.com/fight-details/85f85003fadf7a7b,3,5:00
"November 17, 2018",Welterweight,http://ufcstats.com/fight-details/629c0eb319e01374,3,5:00
"November 17, 2018",Lightweight,http://ufcstats.com/fight-details/9cd172df74575fd4,3,5:00
"November 17, 2018",Featherweight,http://ufcstats.com/fight-details/c7bc8750e9503805,3,5:00
"November 10, 2018",Featherweight,http://ufcstats.com/fight-details/0ccd16201ac41ef8,5,4:59
"November 10, 2018",Welterweight,http://ufcstats.com/fight-details/46cfd4aaa02ce202,1,4:46
"November 10, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/0a667143584a2d96,3,5:00
"November 10, 2018",Lightweight,http://ufcstats.com/fight-details/14cf0828d6e373ab,3,5:00
"November 10, 2018",Women's Strawweight,http://ufcstats.com/fight-details/17f69a241aa952fd,2,2:01
"November 10, 2018",Lightweight,http://ufcstats.com/fight-details/2c84f2cb1bb23ab8,3,5:00
"November 10, 2018",Women's Strawweight,http://ufcstats.com/fight-details/bd5efa4b53dc1642,3,5:00
"November 10, 2018",Featherweight,http://ufcstats.com/fight-details/04d37c1c206c0efd,2,2:43
"November 10, 2018",Lightweight,http://ufcstats.com/fight-details/933cf2674503c63d,1,1:57
"November 10, 2018",Lightweight,http://ufcstats.com/fight-details/79fb77a0b0294aec,1,0:46
"November 10, 2018",Flyweight,http://ufcstats.com/fight-details/3210723fbb018fa7,3,5:00
"November 10, 2018",Bantamweight,http://ufcstats.com/fight-details/38abefbf24624a35,3,5:00
"November 03, 2018",Heavyweight,http://ufcstats.com/fight-details/e9700d51ec2b940b,2,2:14
"November 03, 2018",Middleweight,http://ufcstats.com/fight-details/c037cdc1de53de8e,3,2:46
"November 03, 2018",Middleweight,http://ufcstats.com/fight-details/b4ec3e067604f90a,2,0:39
"November 03, 2018",Middleweight,http://ufcstats.com/fight-details/7aede55e4e47c698,3,5:00
"November 03, 2018",Middleweight,http://ufcstats.com/fight-details/e4e1d12441b90866,1,4:51
"November 03, 2018",Featherweight,http://ufcstats.com/fight-details/78bb2b441917848c,3,5:00
"November 03, 2018",Women's Flyweight,http://ufcstats.com/fight-details/752f19e9c201ea57,3,5:00
"November 03, 2018",Featherweight,http://ufcstats.com/fight-details/41be95916aef568f,3,5:00
"November 03, 2018",Welterweight,http://ufcstats.com/fight-details/b8b2cdf962cc65a0,1,1:32
"November 03, 2018",Lightweight,http://ufcstats.com/fight-details/df9aa51f6ccdfe02,3,5:00
"November 03, 2018",Featherweight,http://ufcstats.com/fight-details/3729ff914eaede07,1,2:11
"November 03, 2018",Heavyweight,http://ufcstats.com/fight-details/33116969380185a9,3,5:00
"October 27, 2018",Light Heavyweight,http://ufcstats.com/fight-details/96b59d89ecac66d0,3,4:26
"October 27, 2018",Featherweight,http://ufcstats.com/fight-details/e202f273220aa533,3,5:00
"October 27, 2018",Light Heavyweight,http://ufcstats.com/fight-details/a9a770bac1261af9,1,2:40
"October 27, 2018",Bantamweight,http://ufcstats.com/fight-details/e1eeb61d0669ce45,3,5:00
"October 27, 2018",Light Heavyweight,http://ufcstats.com/fight-details/53d6e37063f9c404,3,5:00
"October 27, 2018",Welterweight,http://ufcstats.com/fight-details/8a08b8043f83d245,3,5:00
"October 27, 2018",Welterweight,http://ufcstats.com/fight-details/6fd7f6f1deaef4e8,2,3:10
