fighterid,link
1854,http://ufcstats.com/fighter-details/3b9f723e2720a238
1855,http://ufcstats.com/fighter-details/6546af7ab545b90c
1856,http://ufcstats.com/fighter-details/658c3465581ae46b
1857,http://ufcstats.com/fighter-details/981ab7a0576f76a0
1858,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7
1859,http://ufcstats.com/fighter-details/92b36014314b028b
1860,http://ufcstats.com/fighter-details/48d1f690b763934c
1861,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8
1862,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
1863,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
1864,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
1865,http://ufcstats.com/fighter-details/b7f38813485745da
1866,http://ufcstats.com/fighter-details/896c322f56b8be5a
1867,http://ufcstats.com/fighter-details/1e327b281ef6a745
1868,http://ufcstats.com/fighter-details/c3bd649a9194e50c
1869,http://ufcstats.com/fighter-details/55f80a8aeffcdb33
1870,http://ufcstats.com/fighter-details/2924886ee9c4c527
1871,http://ufcstats.com/fighter-details/98b80a717b9bda17
1872,http://ufcstats.com/fighter-details/46baf0f57edfa4df
1873,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
1874,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
1875,http://ufcstats.com/fighter-details/14aa21bc82cac57d
1876,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd
1877,http://ufcstats.com/fighter-details/1abfb658cd4f8533
1878,http://ufcstats.com/fighter-details/e363b21261814830
1879,http://ufcstats.com/fighter-details/be4076c9e8d791e3
1880,http://ufcstats.com/fighter-details/cd12227edd3f134b
1881,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
1882,http://ufcstats.com/fighter-details/fa315e6c77eee106
1883,http://ufcstats.com/fighter-details/a01e84abefd85ec0
1884,http://ufcstats.com/fighter-details/46fd223e3ced39b3
1885,http://ufcstats.com/fighter-details/23459ee7e373b98f
1886,http://ufcstats.com/fighter-details/8b69839f3555a67b
1887,http://ufcstats.com/fighter-details/eee7dafac7d672b5
1888,http://ufcstats.com/fighter-details/c9f6385af6df66d7
1889,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
1890,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb
1891,http://ufcstats.com/fighter-details/e0b74df14f52cd15
1892,http://ufcstats.com/fighter-details/88a9bc81271ccd89
1893,http://ufcstats.com/fighter-details/837d30395faca41e
1894,http://ufcstats.com/fighter-details/48e96d9cea6d4ab0
1895,http://ufcstats.com/fighter-details/acd9513399a8b09b
1896,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
1897,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
1898,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
1899,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
1900,http://ufcstats.com/fighter-details/cbd6f1abf955e628
1901,http://ufcstats.com/fighter-details/0d506315895efffc
1902,http://ufcstats.com/fighter-details/1a7745388839e52b
1903,http://ufcstats.com/fighter-details/49e49b54e5901d0d
1904,http://ufcstats.com/fighter-details/d23ccf4a6c221284
1905,http://ufcstats.com/fighter-details/a26198ba5093147e
1906,http://ufcstats.com/fighter-details/2c64c035485906aa
1907,http://ufcstats.com/fighter-details/b26d3e3746fb4024
1908,http://ufcstats.com/fighter-details/03c9994c5b8958ec
1909,http://ufcstats.com/fighter-details/27d65e9d0fba61ea
1910,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
1911,http://ufcstats.com/fighter-details/4130a743d9d22163
1912,http://ufcstats.com/fighter-details/1eacf73d6a0055dc
1913,http://ufcstats.com/fighter-details/917e53fa0adea0d3
1914,http://ufcstats.com/fighter-details/5abf827d62f98fee
1915,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
1916,http://ufcstats.com/fighter-details/16bf6a73bdd302cd
1917,http://ufcstats.com/fighter-details/ddbe4fa2ea573393
1918,http://ufcstats.com/fighter-details/4304992c2acc187b
1919,http://ufcstats.com/fighter-details/879f6cae48d25baa
1920,http://ufcstats.com/fighter-details/6ef65b6a152e49d5
1921,http://ufcstats.com/fighter-details/8e5bfd4e82352340
1922,http://ufcstats.com/fighter-details/b27b8881d7444114
1923,http://ufcstats.com/fighter-details/411d012af19ecb59
1924,http://ufcstats.com/fighter-details/98ec9f385cca47fc
1925,http://ufcstats.com/fighter-details/7d09200f6a77b20e
1926,http://ufcstats.com/fighter-details/fef3d17e27e916e7
1927,http://ufcstats.com/fighter-details/57bf89d42364d39e
1928,http://ufcstats.com/fighter-details/4417980b3e798abf
1929,http://ufcstats.com/fighter-details/a1f6999fe57236e0
1930,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
1931,http://ufcstats.com/fighter-details/7c35f869033901ae
1932,http://ufcstats.com/fighter-details/d1a1314976c50bef
1933,http://ufcstats.com/fighter-details/e6c5908910cc26e4
1934,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
1935,http://ufcstats.com/fighter-details/bfc2fc38a0e20211
1936,http://ufcstats.com/fighter-details/01d2ed8c502e3828
1937,http://ufcstats.com/fighter-details/64959f90b6dd9759
1938,http://ufcstats.com/fighter-details/a0602dd050bebefc
1939,http://ufcstats.com/fighter-details/f8dc544e7077d014
1940,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
1941,http://ufcstats.com/fighter-details/d023ae89a2a4a41e
1942,http://ufcstats.com/fighter-details/33011768c3c4dc9a
1943,http://ufcstats.com/fighter-details/7b143a54451263d9
1944,http://ufcstats.com/fighter-details/60ba33c3f555a7a3
1945,http://ufcstats.com/fighter-details/d34636a85f0f4c90
1946,http://ufcstats.com/fighter-details/1e35aa8955794580
1947,http://ufcstats.com/fighter-details/6f018c039b4d5d80
1948,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
1949,http://ufcstats.com/fighter-details/6f81b6de2557739a
1950,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
1951,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
1952,http://ufcstats.com/fighter-details/353de740bb6c7e75
1953,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
1954,http://ufcstats.com/fighter-details/7cf20446453f852b
1955,http://ufcstats.com/fighter-details/3a24769a4855040a
1956,http://ufcstats.com/fighter-details/e983c62faf677ab2
1957,http://ufcstats.com/fighter-details/7f6ef4e1227600bc
1958,http://ufcstats.com/fighter-details/c0eecd851dbf3146
1959,http://ufcstats.com/fighter-details/ecdf14f4f8643d39
1960,http://ufcstats.com/fighter-details/85980f5da429c0a6
1961,http://ufcstats.com/fighter-details/b0a6124751a56bc4
1962,http://ufcstats.com/fighter-details/8b260672a21d1fd6
1963,http://ufcstats.com/fighter-details/edad57b3dddf2168
1964,http://ufcstats.com/fighter-details/5a6e4d2f0c76a242
1965,http://ufcstats.com/fighter-details/b788862dd1c11eac
1966,http://ufcstats.com/fighter-details/879b8df81523d91b
1967,http://ufcstats.com/fighter-details/76729a829623e266
1968,http://ufcstats.com/fighter-details/182f2b78582de3d8
1969,http://ufcstats.com/fighter-details/0a97691039c4bbfb
1970,http://ufcstats.com/fighter-details/fdf18227faa596dd
1971,http://ufcstats.com/fighter-details/d897897060f10a3a
1972,http://ufcstats.com/fighter-details/c23e3d4875340d8d
1973,http://ufcstats.com/fighter-details/97a8f39186f489db
1974,http://ufcstats.com/fighter-details/c34e5849184b08c3
1975,http://ufcstats.com/fighter-details/0bcfe2513cb3bc39
1976,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb
1977,http://ufcstats.com/fighter-details/10559c53de0b950e
1978,http://ufcstats.com/fighter-details/24b033b3daf1c9df
1979,http://ufcstats.com/fighter-details/d5f820c11a121050
1980,http://ufcstats.com/fighter-details/4f853e98886283cf
1981,http://ufcstats.com/fighter-details/75e0d3cc2262b732
1982,http://ufcstats.com/fighter-details/473ce3aa581251a2
1983,http://ufcstats.com/fighter-details/84ac950d4c1722dd
1984,http://ufcstats.com/fighter-details/322a56923b396b4d
1985,http://ufcstats.com/fighter-details/f59e9e49ef85b469
1986,http://ufcstats.com/fighter-details/92aafa8f4b26269b
1987,http://ufcstats.com/fighter-details/b2a2da86546ddb19
1988,http://ufcstats.com/fighter-details/0871254cd790c250
1989,http://ufcstats.com/fighter-details/fbf0947399d14323
1990,http://ufcstats.com/fighter-details/2b4faacc16d66898
1991,http://ufcstats.com/fighter-details/dcdd511ff757f15c
1992,http://ufcstats.com/fighter-details/9f842be1a5337be6
1993,http://ufcstats.com/fighter-details/c96e2ae6021144a1
1994,http://ufcstats.com/fighter-details/b0f316c60f8d3b47
1995,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
1996,http://ufcstats.com/fighter-details/fcffee71cff5530e
1997,http://ufcstats.com/fighter-details/2f732dd9210d301f
1998,http://ufcstats.com/fighter-details/7a15f3694c5cbc02
1999,http://ufcstats.com/fighter-details/afc2a7ce0c763bd5
2000,http://ufcstats.com/fighter-details/2937cb502dda0808
2001,http://ufcstats.com/fighter-details/970beed85bc46b63
2002,http://ufcstats.com/fighter-details/86061eaba822bfea
2003,http://ufcstats.com/fighter-details/db6d5f691aea3fd3
2004,http://ufcstats.com/fighter-details/f34312c2ccfa0e00
2005,http://ufcstats.com/fighter-details/7bc475b0fc2020ab
2006,http://ufcstats.com/fighter-details/e9e1acc96536bb4f
2007,http://ufcstats.com/fighter-details/4f736494fc733095
2008,http://ufcstats.com/fighter-details/7a613f78dd7ee8f8
2009,http://ufcstats.com/fighter-details/e57fdbea1b828202
2010,http://ufcstats.com/fighter-details/de12bd65e2f46478
2011,http://ufcstats.com/fighter-details/1d1b85389a05df69
2012,http://ufcstats.com/fighter-details/b35a159f525764eb
2013,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
2014,http://ufcstats.com/fighter-details/ee624ee2a18f2a43
2015,http://ufcstats.com/fighter-details/2be6596a9db33bf5
2016,http://ufcstats.com/fighter-details/ece280745f8727b8
2017,http://ufcstats.com/fighter-details/a8ea84cbe1655f0a
2018,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
2019,http://ufcstats.com/fighter-details/e4aaaa34535e32b6
2020,http://ufcstats.com/fighter-details/5b2d7906aa894274
2021,http://ufcstats.com/fighter-details/33b2f68ef95252e0
2022,http://ufcstats.com/fighter-details/cc84b68f862b466f
2023,http://ufcstats.com/fighter-details/53f84637dfffab7a
2024,http://ufcstats.com/fighter-details/11f8860028b68fcf
2025,http://ufcstats.com/fighter-details/51b1e2fd9872005b
2026,http://ufcstats.com/fighter-details/f1f9e48a0d150757
2027,http://ufcstats.com/fighter-details/8c8c92a12621d7e0
2028,http://ufcstats.com/fighter-details/0577808d22dfe79c
2029,http://ufcstats.com/fighter-details/80779d7441af1b52
2030,http://ufcstats.com/fighter-details/cb46dface0e28a2c
2031,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd
2032,http://ufcstats.com/fighter-details/22edaf53ad59a967
2033,http://ufcstats.com/fighter-details/696002b59f09d73b
2034,http://ufcstats.com/fighter-details/d0d7160824278840
2035,http://ufcstats.com/fighter-details/56116a79e4deed06
2036,http://ufcstats.com/fighter-details/59583ff832fe9d68
2037,http://ufcstats.com/fighter-details/8a8a84b743ae7699
2038,http://ufcstats.com/fighter-details/210935fd21670f6d
2039,http://ufcstats.com/fighter-details/1cecc8fe6748a532
2040,http://ufcstats.com/fighter-details/e503aa5c252a1b4d
2041,http://ufcstats.com/fighter-details/497ba5b12a4bfc47
2042,http://ufcstats.com/fighter-details/8cb76103cd8a1562
2043,http://ufcstats.com/fighter-details/e2b8186b618b00c4
2044,http://ufcstats.com/fighter-details/83a477a7dba1ca58
2045,http://ufcstats.com/fighter-details/5df17b3620145578
2046,http://ufcstats.com/fighter-details/c7011de4765d2497
2047,http://ufcstats.com/fighter-details/668222c99c5c311d
2048,http://ufcstats.com/fighter-details/6224e8d0a34264eb
2049,http://ufcstats.com/fighter-details/a7d687e6ecb30981
2050,http://ufcstats.com/fighter-details/20205040232ed0f3
2051,http://ufcstats.com/fighter-details/a08d909a5be6f410
2052,http://ufcstats.com/fighter-details/a66395395b5f1394
2053,http://ufcstats.com/fighter-details/cb139171ed1b69fe
2054,http://ufcstats.com/fighter-details/621a6c59f88a44fe
2055,http://ufcstats.com/fighter-details/744e098e065cfdbe
2056,http://ufcstats.com/fighter-details/e6147d5ab3685899
2057,http://ufcstats.com/fighter-details/e26882820f9e8df5
2058,http://ufcstats.com/fighter-details/eea0274e153256a0
2059,http://ufcstats.com/fighter-details/91acd6910b802a9e
2060,http://ufcstats.com/fighter-details/d25b93992f285953
2061,http://ufcstats.com/fighter-details/02500fb9fd79a974
2062,http://ufcstats.com/fighter-details/b45d6b73f4ca4467
2063,http://ufcstats.com/fighter-details/79899ecf62020f6d
2064,http://ufcstats.com/fighter-details/be5cfd73617a5b1a
2065,http://ufcstats.com/fighter-details/2721bb808bb2523c
2066,http://ufcstats.com/fighter-details/68dd7b3783c19f9c
2067,http://ufcstats.com/fighter-details/934de214814b8ff4
2068,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d
2069,http://ufcstats.com/fighter-details/56bc9ccb609df534
2070,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
2071,http://ufcstats.com/fighter-details/234f3767ff0e5701
2072,http://ufcstats.com/fighter-details/0aa92558424ced9e
2073,http://ufcstats.com/fighter-details/8a0be41c0380188d
2074,http://ufcstats.com/fighter-details/aae99701b21554e4
2075,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
2076,http://ufcstats.com/fighter-details/7691a80e6ca3e55b
2077,http://ufcstats.com/fighter-details/baed16f18348908e
2078,http://ufcstats.com/fighter-details/008dc37cca279def
2079,http://ufcstats.com/fighter-details/df2bf09c99594848
2080,http://ufcstats.com/fighter-details/28f62d866c59c709
2081,http://ufcstats.com/fighter-details/91186547a7f3f758
2082,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1
2083,http://ufcstats.com/fighter-details/054defd5420a551f
2084,http://ufcstats.com/fighter-details/9b68bf67c5695185
2085,http://ufcstats.com/fighter-details/2adb11835acd815b
2086,http://ufcstats.com/fighter-details/df05aa15b2d66f57
2087,http://ufcstats.com/fighter-details/6b5b9be990774f0e
2088,http://ufcstats.com/fighter-details/9ddfb3369a3b0394
2089,http://ufcstats.com/fighter-details/aac5ac38148f0528
2090,http://ufcstats.com/fighter-details/9b74de674c355425
2091,http://ufcstats.com/fighter-details/ccba80d4820ef557
2092,http://ufcstats.com/fighter-details/219a254e15d60135
2093,http://ufcstats.com/fighter-details/eaea0fc7b76525a8
2094,http://ufcstats.com/fighter-details/f1f37d667bcd0d27
2095,http://ufcstats.com/fighter-details/dc5a6b2fdb27e7dc
2096,http://ufcstats.com/fighter-details/b7d524c77c27389b
2097,http://ufcstats.com/fighter-details/1652f3213655b935
2098,http://ufcstats.com/fighter-details/9c669abd35b2522f
2099,http://ufcstats.com/fighter-details/3414b50b08a10600
2100,http://ufcstats.com/fighter-details/dbaaf42313af90fa
2101,http://ufcstats.com/fighter-details/a149d6bc670cdb60
2102,http://ufcstats.com/fighter-details/196ed28337adc630
2103,http://ufcstats.com/fighter-details/338a11d3674eb2d4
2104,http://ufcstats.com/fighter-details/8e893f269d5696b2
2105,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
2106,http://ufcstats.com/fighter-details/320edfb0332b7073
2107,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
2108,http://ufcstats.com/fighter-details/d58478ded5534695
2109,http://ufcstats.com/fighter-details/3dc3022232b79c7a
2110,http://ufcstats.com/fighter-details/349aaa3da11eb587
2111,http://ufcstats.com/fighter-details/132f860d02953f4c
2112,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
2113,http://ufcstats.com/fighter-details/28ba5f27e473420c
2114,http://ufcstats.com/fighter-details/771b60ff889661c8
2115,http://ufcstats.com/fighter-details/93b9496275bbbf80
2116,http://ufcstats.com/fighter-details/d29b5c4f22c6357d
2117,http://ufcstats.com/fighter-details/852454c572675334
2118,http://ufcstats.com/fighter-details/2a8502954f49e682
2119,http://ufcstats.com/fighter-details/c11f50e9c1513ce9
2120,http://ufcstats.com/fighter-details/cac08b8685387ca5
2121,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7
2122,http://ufcstats.com/fighter-details/029880cdbf5ca089
2123,http://ufcstats.com/fighter-details/6085ceb59087514b
2124,http://ufcstats.com/fighter-details/60c72f7459827881
2125,http://ufcstats.com/fighter-details/a0c139b34f11421a
2126,http://ufcstats.com/fighter-details/679a9054e2815943
2127,http://ufcstats.com/fighter-details/e86bc32f5997a8f7
2128,http://ufcstats.com/fighter-details/d10b35152277cf98
2129,http://ufcstats.com/fighter-details/010986ee359fb863
2130,http://ufcstats.com/fighter-details/b9415726dc3ec526
2131,http://ufcstats.com/fighter-details/a7f4d0902bb64092
2132,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
2133,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a
2134,http://ufcstats.com/fighter-details/85248da6e9e2f7e7
2135,http://ufcstats.com/fighter-details/01f022fa494188e2
2136,http://ufcstats.com/fighter-details/1f77fce698e80488
2137,http://ufcstats.com/fighter-details/a390eb8a9b2df298
2138,http://ufcstats.com/fighter-details/22e47b53e4ceb27c
2139,http://ufcstats.com/fighter-details/3ae10ac4df3df05c
2140,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4
2141,http://ufcstats.com/fighter-details/013da757877044a2
2142,http://ufcstats.com/fighter-details/947eccadb72f4f6f
2143,http://ufcstats.com/fighter-details/23725c826c481e7f
2144,http://ufcstats.com/fighter-details/27541033b97c076d
2145,http://ufcstats.com/fighter-details/fb1538b46877a695
2146,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
2147,http://ufcstats.com/fighter-details/aae0897825336b1a
2148,http://ufcstats.com/fighter-details/7e69a4b0961aa555
2149,http://ufcstats.com/fighter-details/5731cc327790b731
2150,http://ufcstats.com/fighter-details/1cf1310684a841f5
2151,http://ufcstats.com/fighter-details/52cae54377b433b7
2152,http://ufcstats.com/fighter-details/cce79e827569f26e
2153,http://ufcstats.com/fighter-details/dc0f07928009a127
2154,http://ufcstats.com/fighter-details/eb1723480fa2f96c
2155,http://ufcstats.com/fighter-details/a780d16cf7eed44d
2156,http://ufcstats.com/fighter-details/23a16ebe733e3041
2157,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
2158,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2
2159,http://ufcstats.com/fighter-details/052ceb8976695342
2160,http://ufcstats.com/fighter-details/21b8a0f5c231096f
2161,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
2162,http://ufcstats.com/fighter-details/231926533134ec1f
2163,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7
2164,http://ufcstats.com/fighter-details/53bb0d40905b87c0
2165,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
2166,http://ufcstats.com/fighter-details/af5b208e97f5d382
2167,http://ufcstats.com/fighter-details/2db7fa8db6bc9632
2168,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
2169,http://ufcstats.com/fighter-details/0541480fbf719d86
2170,http://ufcstats.com/fighter-details/8fa2b06572365321
2171,http://ufcstats.com/fighter-details/5a558ba1ff5e9121
2172,http://ufcstats.com/fighter-details/e78f601035d677f2
2173,http://ufcstats.com/fighter-details/4f2fcbefb668689d
2174,http://ufcstats.com/fighter-details/5eedbf1e9601be35
2175,http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8
2176,http://ufcstats.com/fighter-details/3c241737a6069b9f
2177,http://ufcstats.com/fighter-details/37b1696e6d115957
2178,http://ufcstats.com/fighter-details/69b69c0178c4004d
2179,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
2180,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
2181,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
2182,http://ufcstats.com/fighter-details/daf1b84aebd6602b
2183,http://ufcstats.com/fighter-details/a56607a451e4c70d
2184,http://ufcstats.com/fighter-details/75f871836d41f90f
2185,http://ufcstats.com/fighter-details/04643fd03d9159cc
2186,http://ufcstats.com/fighter-details/480b702debcb5433
2187,http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e
2188,http://ufcstats.com/fighter-details/20bcc9966affb19c
2189,http://ufcstats.com/fighter-details/51b0bb73a1da34bc
2190,http://ufcstats.com/fighter-details/edd8d5d8089a35f8
2191,http://ufcstats.com/fighter-details/3bbcd63a016d9715
2192,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
2193,http://ufcstats.com/fighter-details/a421465acbe59c77
2194,http://ufcstats.com/fighter-details/ec33146e43e58933
2195,http://ufcstats.com/fighter-details/cc300e9aa3063431
2196,http://ufcstats.com/fighter-details/aa79d5399571068e
2197,http://ufcstats.com/fighter-details/5669b828e7e11329
2198,http://ufcstats.com/fighter-details/1efa064872f089d0
2199,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
2200,http://ufcstats.com/fighter-details/aa03a3ca00ac6827
2201,http://ufcstats.com/fighter-details/d74cba8566291bfa
2202,http://ufcstats.com/fighter-details/049d698d773eb3e1
2203,http://ufcstats.com/fighter-details/59aaf2730b84698a
2204,http://ufcstats.com/fighter-details/d632d156c0549e07
2205,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
2206,http://ufcstats.com/fighter-details/9ca265dfe8323db3
2207,http://ufcstats.com/fighter-details/0359313549d230a1
2208,http://ufcstats.com/fighter-details/a8d521d913df4e31
2209,http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0
2210,http://ufcstats.com/fighter-details/83d0de122f2f9664
2211,http://ufcstats.com/fighter-details/3138fab619faf4d1
2212,http://ufcstats.com/fighter-details/58bc81376286b3d3
2213,http://ufcstats.com/fighter-details/36a432f22144843e
2214,http://ufcstats.com/fighter-details/725a834930c2b5bf
2215,http://ufcstats.com/fighter-details/9583662df31d943f
2216,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2
2217,http://ufcstats.com/fighter-details/b05086131c6f5dc5
2218,http://ufcstats.com/fighter-details/2f3f12002564bb55
2219,http://ufcstats.com/fighter-details/b2acebbef8da14ea
2220,http://ufcstats.com/fighter-details/f1b2a4365799c48b
2221,http://ufcstats.com/fighter-details/de62052b2ede65ba
2222,http://ufcstats.com/fighter-details/8d26912cd2aeb366
2223,http://ufcstats.com/fighter-details/eae4aec1a5a8ff01
2224,http://ufcstats.com/fighter-details/8fd1f27e86661ede
2225,http://ufcstats.com/fighter-details/3795fca327cbcf23
2226,http://ufcstats.com/fighter-details/b23fca14c7b79935
2227,http://ufcstats.com/fighter-details/04c15b52c3cc1cab
2228,http://ufcstats.com/fighter-details/68c6cd5287b473a7
2229,http://ufcstats.com/fighter-details/b51841e7c594090d
2230,http://ufcstats.com/fighter-details/46e2ca71fd5089cb
2231,http://ufcstats.com/fighter-details/dd8aec6de7035943
2232,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72
2233,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
2234,http://ufcstats.com/fighter-details/b18fb36a4aa00093
2235,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d
2236,http://ufcstats.com/fighter-details/91d73ee59347ac16
2237,http://ufcstats.com/fighter-details/3ba3b5cc94498437
2238,http://ufcstats.com/fighter-details/abbc737317f66b81
2239,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
2240,http://ufcstats.com/fighter-details/7649c4c95b824488
2241,http://ufcstats.com/fighter-details/04d5718ed2661e8c
2242,http://ufcstats.com/fighter-details/cbe79765d44bd172
2243,http://ufcstats.com/fighter-details/b732b326c362fb62
2244,http://ufcstats.com/fighter-details/d1152823307d7e7c
2245,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
2246,http://ufcstats.com/fighter-details/a8aba6fd8a463043
2247,http://ufcstats.com/fighter-details/80c0bed43da0e27b
2248,http://ufcstats.com/fighter-details/1208ffc5be6e31ad
2249,http://ufcstats.com/fighter-details/6803d4d6908354ac
2250,http://ufcstats.com/fighter-details/5be86bb2f78fef2f
2251,http://ufcstats.com/fighter-details/7450525c7ba032a0
2252,http://ufcstats.com/fighter-details/93ce4ac89e3d7652
2253,http://ufcstats.com/fighter-details/a0b91014e9d16a76
2254,http://ufcstats.com/fighter-details/f74e037b97917027
2255,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
2256,http://ufcstats.com/fighter-details/288aaa8f82040e02
2257,http://ufcstats.com/fighter-details/05866d8c3a321856
2258,http://ufcstats.com/fighter-details/42078a86d3dd037b
2259,http://ufcstats.com/fighter-details/394f55ebca199124
2260,http://ufcstats.com/fighter-details/b034747dc1d15491
2261,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
2262,http://ufcstats.com/fighter-details/ad3041e61896b975
2263,http://ufcstats.com/fighter-details/622f015c81a9b13a
2264,http://ufcstats.com/fighter-details/c8136ab8aa32c974
2265,http://ufcstats.com/fighter-details/da97d6c97d09c030
2266,http://ufcstats.com/fighter-details/9d4522df6fc49a47
2267,http://ufcstats.com/fighter-details/40a604761ca7d64d
2268,http://ufcstats.com/fighter-details/35dc6220b113b7ec
2269,http://ufcstats.com/fighter-details/c9bbf1a0285a8076
2270,http://ufcstats.com/fighter-details/2961be02cfb0d2c1
2271,http://ufcstats.com/fighter-details/1411c630ba711b64
2272,http://ufcstats.com/fighter-details/88c8f47241d90040
2273,http://ufcstats.com/fighter-details/2a542ee8a8b83559
2274,http://ufcstats.com/fighter-details/4f95f74620a6b7a4
2275,http://ufcstats.com/fighter-details/6a92caba39b64752
2276,http://ufcstats.com/fighter-details/25433871e4eee0f4
2277,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
2278,http://ufcstats.com/fighter-details/1a1a4d7a29041d77
2279,http://ufcstats.com/fighter-details/863d06a7ef8bc98c
2280,http://ufcstats.com/fighter-details/45bc8f98d62bd096
2281,http://ufcstats.com/fighter-details/6ad9058b7c7898b0
2282,http://ufcstats.com/fighter-details/d3de4a24f7eefac8
2283,http://ufcstats.com/fighter-details/c4b6099f0d25f75e
2284,http://ufcstats.com/fighter-details/3c48019bc387b80c
2285,http://ufcstats.com/fighter-details/f12f979b657ab876
2286,http://ufcstats.com/fighter-details/318e629d1eb7aa49
2287,http://ufcstats.com/fighter-details/5f6038bcdb95e3e4
2288,http://ufcstats.com/fighter-details/ee4b670e159f4a33
2289,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
2290,http://ufcstats.com/fighter-details/68d76fd9ecf7431d
2291,http://ufcstats.com/fighter-details/b2f743746e8dcfa2
2292,http://ufcstats.com/fighter-details/4f4dac51adc1af4f
2293,http://ufcstats.com/fighter-details/ac70a4f1db1b8c40
2294,http://ufcstats.com/fighter-details/afdb76fbd86f6d11
2295,http://ufcstats.com/fighter-details/918d9d89d4d52acc
2296,http://ufcstats.com/fighter-details/d468288756ae3982
2297,http://ufcstats.com/fighter-details/330ec26453c44a59
2298,http://ufcstats.com/fighter-details/91720876db0ee468
2299,http://ufcstats.com/fighter-details/44260175069b6276
2300,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
2301,http://ufcstats.com/fighter-details/2b06b6ad5db63348
2302,http://ufcstats.com/fighter-details/476414d2f18cd059
2303,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
2304,http://ufcstats.com/fighter-details/15edcf67ccf5be84
2305,http://ufcstats.com/fighter-details/d1759b2b7be9be56
2306,http://ufcstats.com/fighter-details/546015aa2ad945fd
2307,http://ufcstats.com/fighter-details/3410cf010558dc8b
2308,http://ufcstats.com/fighter-details/710d93f1508f7104
2309,http://ufcstats.com/fighter-details/c3ea8deeba00462b
